"f" "voor" "ref" "hyp"
"4059" "aceabc_result.TextGrid" 143 "nagu" "nagu"
"4060" "aceabc_result.TextGrid" 143 "keegi" "keegi"
"4061" "aceabc_result.TextGrid" 143 "kes" "kes"
"4062" "aceabc_result.TextGrid" 143 "on" "on"
"4063" "aceabc_result.TextGrid" 143 "väga" "väga"
"4064" "aceabc_result.TextGrid" 143 "nagu" "nagu"
"4065" "aceabc_result.TextGrid" 143 "selline" "selline"
"4066" "aceabc_result.TextGrid" 143 "tuus" "tuus"
"4067" "aceabc_result.TextGrid" 143 "jaa" "####"
"4068" "aceabc_result.TextGrid" 144 "inimestega" "inimestega"
"4069" "aceabc_result.TextGrid" 144 "on" "on"
"4070" "aceabc_result.TextGrid" 144 "nagu" "nagu"
"4071" "aceabc_result.TextGrid" 144 "palju" "palju"
"4072" "aceabc_result.TextGrid" 144 "tugevam" "tugevam"
"4073" "aceabc_result.TextGrid" 144 "see" "see"
"4074" "aceabc_result.TextGrid" 144 "romantiline" "romantiline"
"4075" "aceabc_result.TextGrid" 144 "ja" "####"
"4076" "aceabc_result.TextGrid" 144 "seksuaalne" "seksuaalne"
"4077" "aceabc_result.TextGrid" 144 "atraktsioon" "atraktsioon"
"4078" "aceabc_result.TextGrid" 144 "et" "et"
"4079" "aceabc_result.TextGrid" 144 "see" "see"
"4080" "aceabc_result.TextGrid" 144 "ka" "ka"
"4081" "aceabc_result.TextGrid" 144 "nagu" "nagu"
"4082" "aceabc_result.TextGrid" 144 "varieerub" "varieerub"
"4083" "aceabc_result.TextGrid" 144 "ka" "ka"
"4084" "aceabc_result.TextGrid" 144 "alloseksuaalsetel" "alloseksuaalsetel"
"4085" "aceabc_result.TextGrid" 144 "inimestel" "inimestel"
"4086" "aceabc_result.TextGrid" 145 "jaa" "ja"
"4087" "aceabc_result.TextGrid" 145 "et" "et"
"4088" "aceabc_result.TextGrid" 145 "alloseksuaalsed" "alloseksuaalsed"
"4089" "aceabc_result.TextGrid" 145 "siis" "siis"
"4090" "aceabc_result.TextGrid" 145 "on" "on"
"4091" "aceabc_result.TextGrid" 145 "inimesed" "inimesed"
"4092" "aceabc_result.TextGrid" 145 "kes" "kes"
"4093" "aceabc_result.TextGrid" 145 "ei" "ei"
"4094" "aceabc_result.TextGrid" 145 "ole" "ole"
"4095" "aceabc_result.TextGrid" 145 "aseksuaalsed" "aseksuaalsed"
"4096" "aceabc_result.TextGrid" 145 "jah" "####"
"4097" "aceabc_result.TextGrid" 145 "jah" "####"
"4098" "aceabc_result.TextGrid" 145 "mhmh" "ja"
"4099" "aceabc_result.TextGrid" 145 "selge" "selge"
"4100" "aceabc_result.TextGrid" 146 "jaa" "ja"
"4101" "aceabc_result.TextGrid" 146 "minu" "minu"
"4102" "aceabc_result.TextGrid" 146 "enda" "enda"
"4103" "aceabc_result.TextGrid" 146 "puhul" "puhul"
"4104" "aceabc_result.TextGrid" 146 "ma" "ma"
"4105" "aceabc_result.TextGrid" 146 "ma" "ma"
"4106" "aceabc_result.TextGrid" 146 "mingi" "mingi"
"4107" "aceabc_result.TextGrid" 146 "hetk" "hetk"
"4108" "aceabc_result.TextGrid" 146 "mõtlesin" "mõtlesin"
"4109" "aceabc_result.TextGrid" 146 "ka" "ka"
"4110" "aceabc_result.TextGrid" 146 "selle" "selle"
"4111" "aceabc_result.TextGrid" 146 "peale" "####"
"4112" "aceabc_result.TextGrid" 146 "et" "peale"
"4113" "aceabc_result.TextGrid" 146 "et" "et"
"4114" "aceabc_result.TextGrid" 146 "äkki" "äkki"
"4115" "aceabc_result.TextGrid" 146 "ma" "ma"
"4116" "aceabc_result.TextGrid" 146 "olen" "olen"
"4117" "aceabc_result.TextGrid" 146 "####" "nagu"
"4118" "aceabc_result.TextGrid" 146 "nagu" "demi"
"4119" "aceabc_result.TextGrid" 146 "demiseksuaalne" "seksuaalne"
"4120" "aceabc_result.TextGrid" 146 "sest" "sest"
"4121" "aceabc_result.TextGrid" 146 "mul" "mul"
"4122" "aceabc_result.TextGrid" 146 "hästi" "hästi"
"4123" "aceabc_result.TextGrid" 146 "palju" "palju"
"4124" "aceabc_result.TextGrid" 146 "oleneb" "oleneb"
"4125" "aceabc_result.TextGrid" 146 "nagu" "nagu"
"4126" "aceabc_result.TextGrid" 146 "see" "see"
"4127" "aceabc_result.TextGrid" 146 "atraktsioon" "atraktsiooni"
"4128" "aceabc_result.TextGrid" 147 "et" "et"
"4129" "aceabc_result.TextGrid" 147 "ma" "ma"
"4130" "aceabc_result.TextGrid" 147 "saan" "saan"
"4131" "aceabc_result.TextGrid" 147 "kõigepealt" "kõigepealt"
"4132" "aceabc_result.TextGrid" 147 "seda" "seda"
"4133" "aceabc_result.TextGrid" 147 "inimest" "inimest"
"4134" "aceabc_result.TextGrid" 147 "tundma" "tundma"
"4135" "aceabc_result.TextGrid" 147 "õpin" "pidin"
"4136" "aceabc_result.TextGrid" 147 "teda" "teda"
"4137" "aceabc_result.TextGrid" 147 "tundma" "tundma"
"4138" "aceabc_result.TextGrid" 147 "ja" "ja"
"4139" "aceabc_result.TextGrid" 147 "siis" "siis"
"4140" "aceabc_result.TextGrid" 147 "nagu" "nagu"
"4141" "aceabc_result.TextGrid" 147 "tekib" "tekib"
"4142" "aceabc_result.TextGrid" 147 "tekib" "tekib"
"4143" "aceabc_result.TextGrid" 147 "mingisugune" "mingisugune"
"4144" "aceabc_result.TextGrid" 147 "selline" "selline"
"4145" "aceabc_result.TextGrid" 147 "tõmme" "tõmme"
"4146" "aceabc_result.TextGrid" 147 "et" "et"
"4147" "aceabc_result.TextGrid" 147 "päris" "päris"
"4148" "aceabc_result.TextGrid" 147 "harva" "harva"
"4149" "aceabc_result.TextGrid" 147 "on" "on"
"4150" "aceabc_result.TextGrid" 147 "nagu" "####"
"4151" "aceabc_result.TextGrid" 147 "see" "nagu"
"4152" "aceabc_result.TextGrid" 147 "et" "see"
"4153" "aceabc_result.TextGrid" 147 "et" "et"
"4154" "aceabc_result.TextGrid" 147 "mul" "mul"
"4155" "aceabc_result.TextGrid" 147 "tekib" "tekib"
"4156" "aceabc_result.TextGrid" 147 "mingisugune" "mingisugune"
"4157" "aceabc_result.TextGrid" 147 "atraktsioon" "atraktsioon"
"4158" "aceabc_result.TextGrid" 147 "lihtsalt" "####"
"4159" "aceabc_result.TextGrid" 147 "niimoodi" "lihtsalt"
"4160" "aceabc_result.TextGrid" 147 "mhmh" "niimoodi"
"4161" "aceabc_result.TextGrid" 147 "kohe" "kohe"
"4162" "aceabc_result.TextGrid" 147 "esimesest" "esimesest"
"4163" "aceabc_result.TextGrid" 147 "sekundist" "sekundist"
"4164" "aceabc_result.TextGrid" 147 "peale" "peale"
"4165" "aceabc_result.TextGrid" 147 "ja" "ja"
"4166" "aceabc_result.TextGrid" 147 "ja" "####"
"4167" "aceabc_result.TextGrid" 147 "ma" "####"
"4168" "aceabc_result.TextGrid" 147 "noh" "ja"
"4169" "aceabc_result.TextGrid" 147 "mu" "####"
"4170" "aceabc_result.TextGrid" 147 "ma" "ma"
"4171" "aceabc_result.TextGrid" 147 "ju" "ma"
"4172" "aceabc_result.TextGrid" 147 "ka" "ka"
"4173" "aceabc_result.TextGrid" 147 "mõtlesin" "mõtlesin"
"4174" "aceabc_result.TextGrid" 147 "et" "et"
"4175" "aceabc_result.TextGrid" 147 "teistel" "teistel"
"4176" "aceabc_result.TextGrid" 147 "on" "on"
"4177" "aceabc_result.TextGrid" 147 "ka" "####"
"4178" "aceabc_result.TextGrid" 147 "niimoodi" "ka"
"4179" "aceabc_result.TextGrid" 147 "aga" "niimoodi"
"4180" "aceabc_result.TextGrid" 147 "siis" "siis"
"4181" "aceabc_result.TextGrid" 147 "ma" "ma"
"4182" "aceabc_result.TextGrid" 147 "sain" "sain"
"4183" "aceabc_result.TextGrid" 147 "aru" "aru"
"4184" "aceabc_result.TextGrid" 147 "et" "et"
"4185" "aceabc_result.TextGrid" 147 "ei" "ei"
"4186" "aceabc_result.TextGrid" 147 "et" "et"
"4187" "aceabc_result.TextGrid" 147 "####" "päris"
"4188" "aceabc_result.TextGrid" 147 "päris" "paljudel"
"4189" "aceabc_result.TextGrid" 147 "paljudel" "allo"
"4190" "aceabc_result.TextGrid" 147 "alloseksuaalidel" "seksuaalid"
"4191" "aceabc_result.TextGrid" 147 "on" "on"
"4192" "aceabc_result.TextGrid" 147 "nagu" "nagu"
"4193" "aceabc_result.TextGrid" 147 "et" "et"
"4194" "aceabc_result.TextGrid" 147 "ma" "ma"
"4195" "aceabc_result.TextGrid" 147 "kohtun" "kohtun"
"4196" "aceabc_result.TextGrid" 147 "####" "selle"
"4197" "aceabc_result.TextGrid" 147 "selle" "inimesega"
"4198" "aceabc_result.TextGrid" 147 "inimesega" "ühe"
"4199" "aceabc_result.TextGrid" 147 "üheöösuhted" "suhted"
"4200" "aceabc_result.TextGrid" 147 "ja" "ja"
"4201" "aceabc_result.TextGrid" 147 "sellised" "sellised"
"4202" "aceabc_result.TextGrid" 147 "asjad" "asjad"
"4203" "aceabc_result.TextGrid" 147 "et" "et"
"4204" "aceabc_result.TextGrid" 147 "miks" "miks"
"4205" "aceabc_result.TextGrid" 147 "on" "on"
"4206" "aceabc_result.TextGrid" 147 "need" "need"
"4207" "aceabc_result.TextGrid" 147 "nagu" "####"
"4208" "aceabc_result.TextGrid" 147 "nauditavad" "nagu"
"4209" "aceabc_result.TextGrid" 147 "mhmh" "nauditavad"
"4210" "aceabc_result.TextGrid" 147 "minu" "minu"
"4211" "aceabc_result.TextGrid" 147 "jaoks" "jaoks"
"4212" "aceabc_result.TextGrid" 147 "nagu" "nagu"
"4213" "aceabc_result.TextGrid" 147 "ei" "ei"
"4214" "aceabc_result.TextGrid" 148 "jaa" "ja"
"4215" "aceabc_result.TextGrid" 148 "ei" "ja"
"4216" "aceabc_result.TextGrid" 148 "mul" "mul"
"4217" "aceabc_result.TextGrid" 148 "on" "on"
"4218" "aceabc_result.TextGrid" 148 "ka" "ka"
"4219" "aceabc_result.TextGrid" 148 "väga" "väga"
"4220" "aceabc_result.TextGrid" 148 "raske" "raske"
"4221" "aceabc_result.TextGrid" 148 "see" "see"
"4222" "aceabc_result.TextGrid" 148 "nagu" "nagu"
"4223" "aceabc_result.TextGrid" 148 "foto" "foto"
"4224" "aceabc_result.TextGrid" 148 "järgi" "järgi"
"4225" "aceabc_result.TextGrid" 148 "nagu" "nagu"
"4226" "aceabc_result.TextGrid" 148 "minu" "minu"
"4227" "aceabc_result.TextGrid" 148 "jaoks" "jaoks"
"4228" "aceabc_result.TextGrid" 148 "nagu" "nagu"
"4229" "aceabc_result.TextGrid" 148 "see" "see"
"4230" "aceabc_result.TextGrid" 148 "aru" "aru"
"4231" "aceabc_result.TextGrid" 148 "saada" "saada"
"4232" "aceabc_result.TextGrid" 148 "et" "et"
"4233" "aceabc_result.TextGrid" 148 "et" "et"
"4234" "aceabc_result.TextGrid" 148 "ma" "ma"
"4235" "aceabc_result.TextGrid" 148 "olen" "olen"
"4236" "aceabc_result.TextGrid" 148 "tinderis" "####"
"4237" "aceabc_result.TextGrid" 148 "ja" "tinder"
"4238" "aceabc_result.TextGrid" 148 "siis" "siis"
"4239" "aceabc_result.TextGrid" 148 "mul" "mul"
"4240" "aceabc_result.TextGrid" 148 "kaob" "kaob"
"4241" "aceabc_result.TextGrid" 148 "nagu" "nagu"
"4242" "aceabc_result.TextGrid" 148 "huvi" "huvi"
"4243" "aceabc_result.TextGrid" 148 "seal" "seal"
"4244" "aceabc_result.TextGrid" 148 "olla" "olla"
"4245" "aceabc_result.TextGrid" 148 "sellepärast" "sellepärast"
"4246" "aceabc_result.TextGrid" 148 "et" "et"
"4247" "aceabc_result.TextGrid" 148 "ma" "ma"
"4248" "aceabc_result.TextGrid" 148 "pean" "pean"
"4249" "aceabc_result.TextGrid" 148 "selle" "selle"
"4250" "aceabc_result.TextGrid" 148 "inimesega" "inimesega"
"4251" "aceabc_result.TextGrid" 148 "nagu" "nagu"
"4252" "aceabc_result.TextGrid" 148 "reaalselt" "reaalselt"
"4253" "aceabc_result.TextGrid" 148 "kohtuma" "kohtuma"
"4254" "aceabc_result.TextGrid" 148 "mhmh" "####"
"4255" "aceabc_result.TextGrid" 148 "et" "et"
"4256" "aceabc_result.TextGrid" 148 "ma" "ma"
"4257" "aceabc_result.TextGrid" 148 "saaks" "saaks"
"4258" "aceabc_result.TextGrid" 148 "aru" "aru"
"4259" "aceabc_result.TextGrid" 148 "kas" "kas"
"4260" "aceabc_result.TextGrid" 148 "ta" "ta"
"4261" "aceabc_result.TextGrid" 148 "meeldib" "meeldib"
"4262" "aceabc_result.TextGrid" 148 "mulle" "mulle"
"4263" "aceabc_result.TextGrid" 148 "selles" "selles"
"4264" "aceabc_result.TextGrid" 148 "mõttes" "mõttes"
"4265" "aceabc_result.TextGrid" 148 "nagu" "nagu"
"4266" "aceabc_result.TextGrid" 149 "kes" "kes"
"4267" "aceabc_result.TextGrid" 149 "need" "need"
"4268" "aceabc_result.TextGrid" 149 "kunagi" "kunagi"
"4269" "aceabc_result.TextGrid" 149 "olid" "olid"
"4270" "aceabc_result.TextGrid" 150 "aga" "aga"
"4271" "aceabc_result.TextGrid" 150 "kuidas" "kuidas"
"4272" "aceabc_result.TextGrid" 150 "sina" "sina"
"4273" "aceabc_result.TextGrid" 150 "nika" "nika"
"4274" "aceabc_result.TextGrid" 150 "said" "said"
"4275" "aceabc_result.TextGrid" 150 "aru" "aru"
"4276" "aceabc_result.TextGrid" 150 "et" "et"
"4277" "aceabc_result.TextGrid" 150 "et" "et"
"4278" "aceabc_result.TextGrid" 150 "sa" "sa"
"4279" "aceabc_result.TextGrid" 150 "oled" "oled"
"4280" "aceabc_result.TextGrid" 150 "äss" "äss"
"4281" "aceabc_result.TextGrid" 151 "aga" "aga"
"4282" "aceabc_result.TextGrid" 151 "lähme" "lähme"
"4283" "aceabc_result.TextGrid" 151 "nüüd" "nüüd"
"4284" "aceabc_result.TextGrid" 151 "siis" "siis"
"4285" "aceabc_result.TextGrid" 151 "osaga" "osaga"
"4286" "aceabc_result.TextGrid" 151 "edasi" "edasi"
"4287" "aceabc_result.TextGrid" 151 "ja" "ja"
"4288" "aceabc_result.TextGrid" 152 "kui" "kui"
"4289" "aceabc_result.TextGrid" 152 "sa" "sa"
"4290" "aceabc_result.TextGrid" 152 "nüüd" "nüüd"
"4291" "aceabc_result.TextGrid" 152 "said" "said"
"4292" "aceabc_result.TextGrid" 152 "aru" "aru"
"4293" "aceabc_result.TextGrid" 152 "et" "et"
"4294" "aceabc_result.TextGrid" 152 "sa" "sa"
"4295" "aceabc_result.TextGrid" 152 "oled" "oled"
"4296" "aceabc_result.TextGrid" 152 "aseksuaalne" "aseksuaalne"
"4297" "aceabc_result.TextGrid" 152 "kas" "kas"
"4298" "aceabc_result.TextGrid" 152 "sa" "sa"
"4299" "aceabc_result.TextGrid" 152 "tundsid" "tundsid"
"4300" "aceabc_result.TextGrid" 152 "et" "et"
"4301" "aceabc_result.TextGrid" 152 "sa" "sa"
"4302" "aceabc_result.TextGrid" 152 "pead" "pead"
"4303" "aceabc_result.TextGrid" 152 "kuidagi" "kuidagi"
"4304" "aceabc_result.TextGrid" 152 "kapist" "kapist"
"4305" "aceabc_result.TextGrid" 152 "välja" "välja"
"4306" "aceabc_result.TextGrid" 152 "ka" "ka"
"4307" "aceabc_result.TextGrid" 152 "tulema" "tulema"
"4308" "aceabc_result.TextGrid" 152 "või" "või"
"4309" "aceabc_result.TextGrid" 152 "või" "või"
"4310" "aceabc_result.TextGrid" 152 "kuidas" "kuidas"
"4311" "aceabc_result.TextGrid" 152 "sa" "sa"
"4312" "aceabc_result.TextGrid" 152 "sellega" "sellega"
"4313" "aceabc_result.TextGrid" 152 "tundsid" "tundsid"
"4314" "aceabc_result.TextGrid" 152 "ennast" "####"
"4315" "aceabc_result.TextGrid" 153 "et" "####"
"4316" "aceabc_result.TextGrid" 153 "see" "see"
"4317" "aceabc_result.TextGrid" 153 "ei" "ei"
"4318" "aceabc_result.TextGrid" 153 "olnud" "olnud"
"4319" "aceabc_result.TextGrid" 153 "nagu" "nagu"
"4320" "aceabc_result.TextGrid" 153 "väga" "väga"
"4321" "aceabc_result.TextGrid" 153 "meeldiv" "meeldiv"
"4322" "aceabc_result.TextGrid" 153 "sinu" "####"
"4323" "aceabc_result.TextGrid" 153 "jaoks" "####"
"4324" "aceabc_result.TextGrid" 154 "et" "et"
"4325" "aceabc_result.TextGrid" 154 "ta" "ta"
"4326" "aceabc_result.TextGrid" 154 "tahtis" "tahtis"
"4327" "aceabc_result.TextGrid" 154 "nagu" "nagu"
"4328" "aceabc_result.TextGrid" 154 "seda" "seda"
"4329" "aceabc_result.TextGrid" 154 "saada" "saada"
"4330" "aceabc_result.TextGrid" 154 "sellist" "sellist"
"4331" "aceabc_result.TextGrid" 155 "kui" "####"
"4332" "aceabc_result.TextGrid" 155 "ta" "kisa"
"4333" "aceabc_result.TextGrid" 155 "tuleb" "tuleb"
"4334" "aceabc_result.TextGrid" 155 "valge" "valge"
"4335" "aceabc_result.TextGrid" 155 "hobusega" "hobusega"
"4336" "aceabc_result.TextGrid" 155 "jaa" "####"
"4337" "aceabc_result.TextGrid" 155 "valge" "olge"
"4338" "aceabc_result.TextGrid" 155 "mersu" "mersu"
"4339" "aceabc_result.TextGrid" 156 "noh" "noh"
"4340" "aceabc_result.TextGrid" 156 "sa" "sa"
"4341" "aceabc_result.TextGrid" 156 "juba" "juba"
"4342" "aceabc_result.TextGrid" 156 "rääkisid" "rääkisid"
"4343" "aceabc_result.TextGrid" 156 "mingil" "mingil"
"4344" "aceabc_result.TextGrid" 156 "määral" "määral"
"4345" "aceabc_result.TextGrid" 156 "sellest" "sellest"
"4346" "aceabc_result.TextGrid" 156 "et" "et"
"4347" "aceabc_result.TextGrid" 156 "et" "et"
"4348" "aceabc_result.TextGrid" 156 "sellest" "sellest"
"4349" "aceabc_result.TextGrid" 156 "et" "et"
"4350" "aceabc_result.TextGrid" 156 "mis" "mis"
"4351" "aceabc_result.TextGrid" 156 "on" "on"
"4352" "aceabc_result.TextGrid" 156 "need" "need"
"4353" "aceabc_result.TextGrid" 156 "müüdid" "müüdid"
"4354" "aceabc_result.TextGrid" 156 "ja" "ja"
"4355" "aceabc_result.TextGrid" 156 "stereotüübid" "stereotüübid"
"4356" "aceabc_result.TextGrid" 157 "on" "on"
"4357" "aceabc_result.TextGrid" 157 "sul" "sul"
"4358" "aceabc_result.TextGrid" 157 "veel" "veel"
"4359" "aceabc_result.TextGrid" 157 "midagi" "midagi"
"4360" "aceabc_result.TextGrid" 157 "lisada" "lisada"
"4361" "aceabc_result.TextGrid" 157 "selle" "selle"
"4362" "aceabc_result.TextGrid" 157 "kohta" "kohta"
"4363" "aceabc_result.TextGrid" 158 "mhmh" "####"
"4364" "aceabc_result.TextGrid" 158 "no" "no"
"4365" "aceabc_result.TextGrid" 158 "jaa" "####"
"4366" "aceabc_result.TextGrid" 158 "ega" "ja"
"4367" "aceabc_result.TextGrid" 158 "see" "kas"
"4368" "aceabc_result.TextGrid" 158 "ei" "ei"
"4369" "aceabc_result.TextGrid" 158 "olegi" "olegi"
"4370" "aceabc_result.TextGrid" 158 "ju" "####"
"4371" "aceabc_result.TextGrid" 158 "ainult" "ainult"
"4372" "aceabc_result.TextGrid" 158 "seksuaalne" "seksuaalne"
"4373" "aceabc_result.TextGrid" 159 "aga" "aga"
"4374" "aceabc_result.TextGrid" 159 "ometigi" "ometigi"
"4375" "aceabc_result.TextGrid" 159 "see" "see"
"4376" "aceabc_result.TextGrid" 159 "on" "on"
"4377" "aceabc_result.TextGrid" 159 "ju" "ju"
"4378" "aceabc_result.TextGrid" 159 "ka" "ka"
"4379" "aceabc_result.TextGrid" 159 "normaalne" "normaalne"
"4380" "aceabc_result.TextGrid" 159 "variatsioon" "variatsioon"
"4381" "aceabc_result.TextGrid" 159 "inimese" "inimese"
"4382" "aceabc_result.TextGrid" 159 "seksuaalsuses" "seksuaalsuses"
"4383" "aceabc_result.TextGrid" 160 "kui" "####"
"4384" "aceabc_result.TextGrid" 160 "sa" "tahad"
"4385" "aceabc_result.TextGrid" 160 "tahad" "jagada"
"4386" "aceabc_result.TextGrid" 160 "jagada" "mingit"
"4387" "aceabc_result.TextGrid" 160 "mingit" "mingeid"
"4388" "aceabc_result.TextGrid" 160 "mingeid" "lugusid"
"4389" "aceabc_result.TextGrid" 160 "####" "et"
"4390" "aceabc_result.TextGrid" 160 "lugusid" "imisest"
"4391" "aceabc_result.TextGrid" 160 "deitimisest" "mis"
"4392" "aceabc_result.TextGrid" 160 "mis" "on"
"4393" "aceabc_result.TextGrid" 161 "a" "aga"
"4394" "aceabc_result.TextGrid" 161 "kas" "kas"
"4395" "aceabc_result.TextGrid" 161 "sul" "sul"
"4396" "aceabc_result.TextGrid" 161 "on" "on"
"4397" "aceabc_result.TextGrid" 161 "ka" "ka"
"4398" "aceabc_result.TextGrid" 161 "mingeid" "mingeid"
"4399" "aceabc_result.TextGrid" 161 "selliseid" "selliseid"
"4400" "aceabc_result.TextGrid" 161 "häid" "häid"
"4401" "aceabc_result.TextGrid" 161 "kogemusi" "kogemusi"
"4402" "aceabc_result.TextGrid" 161 "et" "et"
"4403" "aceabc_result.TextGrid" 161 "jaa" "ja"
"4404" "aceabc_result.TextGrid" 161 "et" "et"
"4405" "aceabc_result.TextGrid" 161 "inimene" "inimene"
"4406" "aceabc_result.TextGrid" 161 "saab" "saab"
"4407" "aceabc_result.TextGrid" 161 "aru" "aru"
"4408" "aceabc_result.TextGrid" 161 "ja" "ja"
"4409" "aceabc_result.TextGrid" 161 "ongi" "ongi"
"4410" "aceabc_result.TextGrid" 161 "mingi" "mingi"
"4411" "aceabc_result.TextGrid" 161 "aa" "####"
"4412" "aceabc_result.TextGrid" 161 "täiega" "####"
"4413" "aceabc_result.TextGrid" 161 "cool" "kuul"
"4414" "aceabc_result.TextGrid" 162 "ja" "ja"
"4415" "aceabc_result.TextGrid" 162 "ja" "ja"
"4416" "aceabc_result.TextGrid" 162 "ja" "ja"
"4417" "aceabc_result.TextGrid" 162 "ja" "ja"
"4418" "aceabc_result.TextGrid" 162 "okei" "okei"
"4419" "aceabc_result.TextGrid" 162 "selge" "seal"
"4420" "aceabc_result.TextGrid" 162 "jaa" "ka"
"4421" "aceabc_result.TextGrid" 163 "see" "see"
"4422" "aceabc_result.TextGrid" 163 "oli" "oli"
"4423" "aceabc_result.TextGrid" 163 "see" "see"
"4424" "aceabc_result.TextGrid" 163 "oli" "oli"
"4425" "aceabc_result.TextGrid" 163 "väga" "väga"
"4426" "aceabc_result.TextGrid" 163 "kogemata" "kogemata"
"4427" "aceabc_result.TextGrid" 164 "tundub" "tundub"
"4428" "aceabc_result.TextGrid" 164 "väga" "väga"
"4429" "aceabc_result.TextGrid" 164 "jää" "jää"
"4430" "aceabc_result.TextGrid" 164 "väga" "väga"
"4431" "aceabc_result.TextGrid" 164 "sihuke" "niisugune"
"4432" "aceabc_result.TextGrid" 164 "südametu" "südametu"
"4433" "aceabc_result.TextGrid" 164 "viis" "viis"
"4434" "aceabc_result.TextGrid" 164 "seda" "seda"
"4435" "aceabc_result.TextGrid" 164 "panna" "panna"
"4436" "aceabc_result.TextGrid" 164 "aga" "aga"
"4437" "aceabc_result.TextGrid" 164 "see" "see"
"4438" "aceabc_result.TextGrid" 164 "ongi" "ongi"
"4439" "aceabc_result.TextGrid" 164 "see" "####"
"4440" "aceabc_result.TextGrid" 164 "lihtsalt" "lihtsalt"
"4441" "aceabc_result.TextGrid" 164 "see" "see"
"4442" "aceabc_result.TextGrid" 164 "et" "et"
"4443" "aceabc_result.TextGrid" 165 "aa" "aa"
"4444" "aceabc_result.TextGrid" 165 "vaata" "vaata"
"4445" "aceabc_result.TextGrid" 165 "seda" "seda"
"4446" "aceabc_result.TextGrid" 165 "kanni" "kanni"
"4447" "aceabc_result.TextGrid" 165 "et" "et"
"4448" "aceabc_result.TextGrid" 165 "seda" "seda"
"4449" "aceabc_result.TextGrid" 165 "ei" "ei"
"4450" "aceabc_result.TextGrid" 165 "ole" "ole"
"4451" "aceabc_result.TextGrid" 165 "et" "et"
"4452" "aceabc_result.TextGrid" 165 "seda" "seda"
"4453" "aceabc_result.TextGrid" 165 "seda" "seda"
"4454" "aceabc_result.TextGrid" 165 "nagu" "nagu"
"4455" "aceabc_result.TextGrid" 165 "me" "me"
"4456" "aceabc_result.TextGrid" 165 "ei" "ei"
"4457" "aceabc_result.TextGrid" 165 "tunne" "tunne"
"4458" "aceabc_result.TextGrid" 165 "ei" "ei"
"4459" "aceabc_result.TextGrid" 165 "tunneta" "tunneta"
"4460" "aceabc_result.TextGrid" 166 "noh" "noh"
"4461" "aceabc_result.TextGrid" 166 "####" "sirgetel"
"4462" "aceabc_result.TextGrid" 166 "sirgetel" "siis"
"4463" "aceabc_result.TextGrid" 166 "cismeestel" "meestel"
"4464" "aceabc_result.TextGrid" 166 "ei" "ei"
"4465" "aceabc_result.TextGrid" 166 "ole" "ole"
"4466" "aceabc_result.TextGrid" 166 "kõige" "kõige"
"4467" "aceabc_result.TextGrid" 166 "parem" "parem"
"4468" "aceabc_result.TextGrid" 166 "track" "track"
"4469" "aceabc_result.TextGrid" 166 "record" "rekord"
"4470" "aceabc_result.TextGrid" 166 "ka" "ka"
"4471" "aceabc_result.TextGrid" 166 "sorry" "####"
"4472" "aceabc_result.TextGrid" 166 "no" "####"
"4473" "aceabc_result.TextGrid" 167 "teises" "teises"
"4474" "aceabc_result.TextGrid" 167 "teistes" "teistes"
"4475" "aceabc_result.TextGrid" 167 "soost" "soost"
"4476" "aceabc_result.TextGrid" 168 "time" "####"
"4477" "aceabc_result.TextGrid" 168 "and" "####"
"4478" "aceabc_result.TextGrid" 168 "place" "timand"
"4479" "aceabc_result.TextGrid" 168 "dude" "plasetud"
"4480" "aceabc_result.TextGrid" 169 "sa" "sa"
"4481" "aceabc_result.TextGrid" 169 "oled" "oled"
"4482" "aceabc_result.TextGrid" 169 "kõige" "kõige"
"4483" "aceabc_result.TextGrid" 169 "ilusam" "ilusam"
"4484" "aceabc_result.TextGrid" 169 "troll" "troll"
"4485" "aceabc_result.TextGrid" 169 "jah" "####"
"4486" "aceabc_result.TextGrid" 169 "mul" "mul"
"4487" "aceabc_result.TextGrid" 169 "tulevad" "tulevad"
"4488" "aceabc_result.TextGrid" 169 "kohe" "kohe"
"4489" "aceabc_result.TextGrid" 169 "need" "need"
"4490" "aceabc_result.TextGrid" 169 "norra" "norra"
